character_skill_nodes_tables	5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	wh_main_skill_chs_hobgoblin_greatkhan_wolf	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		0.0	wh_main_skill_node_chs_cd_lord_unique_99_hobgoblinlord	99.0		1	0	false
	wh2_main_skill_grn_magic_little_waaagh_dummy_sneaky_stabbin_vindicative_glare	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		2.0	wh_main_skill_node_grn_hobgoblin_sorcerer_magic1_dummy	11.0		1	0	false
	wh_main_skill_all_magic_all_06_evasion	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		2.0	wh_main_skill_node_grn_hobgoblin_sorcerer_magic1_06	5.0		0	4	true
	wh_main_skill_all_magic_all_11_arcane_conduit	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		2.0	wh_main_skill_node_grn_hobgoblin_sorcerer_magic1_11	10.0		0	4	true
	wh_main_skill_grn_magic_little_waaagh_01_sneaky_stabbin	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		2.0	wh_main_skill_node_grn_hobgoblin_sorcerer_magic1_01	0.0		0	0	true
	wh_main_skill_all_magic_fire_01_fireball	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		2.0	wh_main_skill_node_grn_hobgoblin_sorcerer_magic1_10	7.0		0	0	true
	wh2_main_skill_all_magic_fire_03_flaming_sword_of_rhuin_lord	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		2.0	wh_main_skill_node_grn_hobgoblin_sorcerer_magic1_05	4.0		0	0	true
	wh2_main_skill_grn_magic_little_waaagh_09_night_shroud_lord	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		2.0	wh_main_skill_node_grn_hobgoblin_sorcerer_magic1_09	6.0		0	0	true
	wh_main_skill_grn_magic_little_waaagh_03_sneaky_stealin	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		2.0	wh_main_skill_node_grn_hobgoblin_sorcerer_magic1_02	1.0		0	0	true
	wh_main_skill_all_magic_all_08_power_drain	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		2.0	wh_main_skill_node_grn_hobgoblin_sorcerer_magic1_08	9.0		0	0	true
	wh2_main_skill_grn_magic_little_waaagh_04_itchy_nuisance_lord	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		2.0	wh_main_skill_node_grn_hobgoblin_sorcerer_magic1_04	3.0		0	0	true
	wh_main_skill_all_magic_all_07_earthing	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		2.0	wh_main_skill_node_grn_hobgoblin_sorcerer_magic1_07	8.0		0	0	true
	wh2_main_skill_grn_magic_little_waaagh_02_vindictive_glare_lord	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		2.0	wh_main_skill_node_grn_hobgoblin_sorcerer_magic1_03	2.0		0	0	true
