character_skill_nodes_tables	5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	wh2_main_skill_innate_all_knowledgeable	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_innate_13	12.0		0	0	false
	wh2_main_skill_innate_all_intelligent	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_innate_14	13.0		0	0	false
	wh_main_skill_all_magic_death_01_spirit_leech	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_01	0.0		0	0	true
	wh_main_skill_all_magic_death_03_life_leeching	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_02	1.0		0	0	true
	wh_main_skill_all_magic_death_02_aspect_of_the_dreadknight	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_03	2.0		0	0	true
	wh_main_skill_all_magic_death_04_soulblight	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_04	3.0		0	0	true
	wh_main_skill_all_magic_death_05_doom_and_darkness	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_05	4.0		0	0	true
	wh_main_skill_all_magic_all_06_evasion	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_06	5.0		0	4	true
	wh_main_skill_all_magic_all_07_earthing	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_07	8.0		0	0	true
	wh_main_skill_all_magic_all_08_power_drain	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_08	9.0		0	0	true
	wh_main_skill_all_magic_death_09_the_fate_of_bjuna	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_09	6.0		0	0	true
	wh_main_skill_all_magic_death_10_the_purple_sun_of_xereus	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_10	7.0		0	0	true
	wh_main_skill_all_magic_all_11_arcane_conduit	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_11	10.0		0	4	true
	wh_main_skill_all_magic_death_dummy_spirit_leech	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_dummy	11.0		1	0	false
	wh_main_skill_chs_all_unique_eye_of_the_gods	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		0.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_unique_01	0.0		0	0	true
	wh_main_skill_chs_all_unique_aura_of_chaos	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		0.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_unique_02	2.0		0	0	true
	wh2_main_skill_all_hero_assist_army_scouting	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		5.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_campaign_01	0.0		0	0	true
	wh2_main_skill_all_hero_passive_spread_corruption_chs	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		5.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_campaign_02	1.0		0	0	true
	wh2_main_skill_all_hero_hinder_settlement_steal_technology	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		5.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_campaign_03	2.0		0	0	true
	wh2_main_skill_all_hero_hinder_agent_wound	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		5.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_campaign_04	3.0		0	0	true
	wh2_main_skill_all_hero_hinder_army_block_army	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		5.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_campaign_05	4.0		0	0	true
	wh2_main_skill_all_hero_reduce_action_cost	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		5.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_campaign_06	5.0		0	0	true
	wh2_main_skill_all_dummy_agent_actions_chs_sorcerer	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		8.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_campaign_actions_dummy	0.0		1	0	false
	wh2_main_skill_all_immortality_hero	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		0.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_immortality	5.0		0	0	true
	wh2_main_skill_innate_chs_diabolic_spendour	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_innate_01	0.0		0	0	false
	wh2_main_skill_innate_chs_dominance	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_innate_02	1.0		0	0	false
	wh2_main_skill_innate_all_fleet_footed	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_innate_03	2.0		0	0	false
	wh2_main_skill_innate_all_cunning	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_innate_04	3.0		0	0	false
	wh2_main_skill_innate_all_determined	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_innate_05	4.0		0	0	false
	wh2_main_skill_innate_all_confident	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_innate_06	5.0		0	0	false
	wh2_main_skill_innate_all_disciplined	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_innate_07	6.0		0	0	false
	wh2_main_skill_innate_all_perceptive	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_innate_08	7.0		0	0	false
	wh2_main_skill_innate_all_aggressive	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_innate_09	8.0		0	0	false
	wh2_main_skill_innate_all_tough	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_innate_10	9.0		0	0	false
	wh2_main_skill_innate_all_knowledgeable	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_innate_13	12.0		0	0	false
	wh2_main_skill_innate_all_intelligent	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_innate_14	13.0		0	0	false
	wh_main_skill_all_magic_fire_01_fireball	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_01	0.0		0	0	true
	wh_main_skill_all_magic_fire_04_kindleflame	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_02	1.0		0	0	true
	wh_main_skill_all_magic_fire_02_cascading_fire-cloak	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_03	2.0		0	0	true
	wh_main_skill_all_magic_fire_03_flaming_sword_of_rhuin	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_04	3.0		0	0	true
	wh_main_skill_all_magic_fire_05_the_burning_head	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_05	4.0		0	0	true
	wh_main_skill_all_magic_all_06_evasion	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_06	5.0		0	4	true
	wh_main_skill_all_magic_all_07_earthing	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_07	8.0		0	0	true
	wh_main_skill_all_magic_all_08_power_drain	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_08	9.0		0	0	true
	wh_main_skill_all_magic_fire_09_piercing_bolts_of_burning	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_09	6.0		0	0	true
	wh_main_skill_all_magic_fire_10_flame_storm	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_10	7.0		0	0	true
	wh_main_skill_all_magic_all_11_arcane_conduit	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_11	10.0		0	4	true
	wh_main_skill_all_magic_fire_dummy_fireball	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_dummy	11.0		1	0	false
	wh_main_skill_chs_all_unique_eye_of_the_gods	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		0.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_unique_01	0.0		0	0	true
	wh_main_skill_chs_all_unique_aura_of_chaos	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_fire		0.0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_unique_02	2.0		0	0	true
	wh2_main_skill_all_hero_assist_army_scouting	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		5.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_campaign_01	0.0		0	0	true
	wh2_main_skill_all_hero_passive_spread_corruption_chs	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		5.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_campaign_02	1.0		0	0	true
	wh2_main_skill_all_hero_hinder_settlement_steal_technology	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		5.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_campaign_03	2.0		0	0	true
	wh2_main_skill_all_hero_hinder_agent_wound	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		5.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_campaign_04	3.0		0	0	true
	wh2_main_skill_all_hero_hinder_army_block_army	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		5.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_campaign_05	4.0		0	0	true
	wh2_main_skill_all_hero_reduce_action_cost	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		5.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_campaign_06	5.0		0	0	true
	wh2_main_skill_all_dummy_agent_actions_chs_sorcerer	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		8.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_campaign_actions_dummy	0.0		1	0	false
	wh2_main_skill_all_immortality_hero	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		0.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_immortality	5.0		0	0	true
	wh2_main_skill_innate_chs_diabolic_spendour	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_innate_01	0.0		0	0	false
	wh2_main_skill_innate_chs_dominance	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_innate_02	1.0		0	0	false
	wh2_main_skill_innate_all_fleet_footed	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_innate_03	2.0		0	0	false
	wh2_main_skill_innate_all_cunning	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_innate_04	3.0		0	0	false
	wh2_main_skill_innate_all_determined	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_innate_05	4.0		0	0	false
	wh2_main_skill_innate_all_confident	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_innate_06	5.0		0	0	false
	wh2_main_skill_innate_all_disciplined	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_innate_07	6.0		0	0	false
	wh2_main_skill_innate_all_perceptive	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_innate_08	7.0		0	0	false
	wh2_main_skill_innate_all_aggressive	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_innate_09	8.0		0	0	false
	wh2_main_skill_innate_all_tough	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_innate_10	9.0		0	0	false
	wh2_main_skill_innate_all_knowledgeable	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_innate_13	12.0		0	0	false
	wh2_main_skill_innate_all_intelligent	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_innate_14	13.0		0	0	false
	wh_main_skill_all_magic_metal_01_searing_doom	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_magic1_01	0.0		0	0	true
	wh_main_skill_all_magic_metal_03_metalshifting	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_magic1_02	1.0		0	0	true
	wh_main_skill_all_magic_metal_02_plague_of_rust	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_magic1_03	2.0		0	0	true
	wh_main_skill_all_magic_metal_04_glittering_robe	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_magic1_04	3.0		0	0	true
	wh_main_skill_all_magic_metal_05_gehennas_golden_hounds	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_magic1_05	4.0		0	0	true
	wh_main_skill_all_magic_all_06_evasion	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_magic1_06	5.0		0	4	true
	wh_main_skill_all_magic_all_07_earthing	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_magic1_07	8.0		0	0	true
	wh_main_skill_all_magic_all_08_power_drain	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_magic1_08	9.0		0	0	true
	wh_main_skill_all_magic_metal_09_transmutation_of_lead	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_magic1_09	6.0		0	0	true
	wh_main_skill_all_magic_metal_10_final_transmutation	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_magic1_10	7.0		0	0	true
	wh_main_skill_all_magic_all_11_arcane_conduit	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_magic1_11	10.0		0	4	true
	wh_main_skill_all_magic_metal_dummy_searing_doom	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		2.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_magic1_dummy	11.0		1	0	false
	wh_main_skill_chs_all_unique_eye_of_the_gods	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		0.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_unique_01	0.0		0	0	true
	wh_main_skill_chs_all_unique_aura_of_chaos	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_metal		0.0	wh_main_skill_node_chs_chaos_cd_sorcerer_metal_unique_02	2.0		0	0	true
	wh2_main_skill_all_hero_assist_army_training	wh2_main_skill_node_set_chs_cha_dwarf_castellan		5.0	wh2_main_skill_node_chs_cd_castellan_campaign_01	0.0		0	0	true
	wh2_main_skill_all_hero_passive_spread_public_order_horde	wh2_main_skill_node_set_chs_cha_dwarf_castellan		5.0	wh2_main_skill_node_chs_cd_castellan_campaign_02	1.0		0	0	true
	wh2_main_skill_all_hero_hinder_settlement_assault_garrison	wh2_main_skill_node_set_chs_cha_dwarf_castellan		5.0	wh2_main_skill_node_chs_cd_castellan_campaign_03	2.0		0	0	true
	wh2_main_skill_all_hero_hinder_agent_assassinate	wh2_main_skill_node_set_chs_cha_dwarf_castellan		5.0	wh2_main_skill_node_chs_cd_castellan_campaign_04	3.0		0	0	true
	wh2_main_skill_all_hero_hinder_army_assault_units	wh2_main_skill_node_set_chs_cha_dwarf_castellan		5.0	wh2_main_skill_node_chs_cd_castellan_campaign_05	4.0		0	0	true
	wh2_main_skill_all_hero_reduce_action_cost	wh2_main_skill_node_set_chs_cha_dwarf_castellan		5.0	wh2_main_skill_node_chs_cd_castellan_campaign_06	5.0		0	0	true
	wh2_main_skill_all_dummy_agent_actions_chs_exalted_hero	wh2_main_skill_node_set_chs_cha_dwarf_castellan		8.0	wh2_main_skill_node_chs_cd_castellan_campaign_actions_dummy	0.0		1	0	false
	wh2_main_skill_all_immortality_hero	wh2_main_skill_node_set_chs_cha_dwarf_castellan		0.0	wh2_main_skill_node_chs_cd_castellan_immortality	5.0		0	0	true
	wh2_main_skill_innate_chs_diabolic_spendour	wh2_main_skill_node_set_chs_cha_dwarf_castellan		6.0	wh2_main_skill_node_chs_cd_castellan_innate_01	0.0		0	0	false
	wh2_main_skill_innate_chs_dominance	wh2_main_skill_node_set_chs_cha_dwarf_castellan		6.0	wh2_main_skill_node_chs_cd_castellan_innate_02	1.0		0	0	false
	wh2_main_skill_innate_all_fleet_footed	wh2_main_skill_node_set_chs_cha_dwarf_castellan		6.0	wh2_main_skill_node_chs_cd_castellan_innate_03	2.0		0	0	false
	wh2_main_skill_innate_all_cunning	wh2_main_skill_node_set_chs_cha_dwarf_castellan		6.0	wh2_main_skill_node_chs_cd_castellan_innate_04	3.0		0	0	false
	wh2_main_skill_innate_all_determined	wh2_main_skill_node_set_chs_cha_dwarf_castellan		6.0	wh2_main_skill_node_chs_cd_castellan_innate_05	4.0		0	0	false
	wh2_main_skill_innate_all_confident	wh2_main_skill_node_set_chs_cha_dwarf_castellan		6.0	wh2_main_skill_node_chs_cd_castellan_innate_06	5.0		0	0	false
	wh2_main_skill_innate_all_disciplined	wh2_main_skill_node_set_chs_cha_dwarf_castellan		6.0	wh2_main_skill_node_chs_cd_castellan_innate_07	6.0		0	0	false
	wh2_main_skill_innate_all_perceptive	wh2_main_skill_node_set_chs_cha_dwarf_castellan		6.0	wh2_main_skill_node_chs_cd_castellan_innate_08	7.0		0	0	false
	wh2_main_skill_innate_all_aggressive	wh2_main_skill_node_set_chs_cha_dwarf_castellan		6.0	wh2_main_skill_node_chs_cd_castellan_innate_09	8.0		0	0	false
	wh2_main_skill_innate_all_tough	wh2_main_skill_node_set_chs_cha_dwarf_castellan		6.0	wh2_main_skill_node_chs_cd_castellan_innate_10	9.0		0	0	false
	wh2_main_skill_innate_all_strong	wh2_main_skill_node_set_chs_cha_dwarf_castellan		6.0	wh2_main_skill_node_chs_cd_castellan_innate_11	10.0		0	0	false
	wh2_main_skill_innate_all_weapon_master	wh2_main_skill_node_set_chs_cha_dwarf_castellan		6.0	wh2_main_skill_node_chs_cd_castellan_innate_12	11.0		0	0	false
	wh2_main_skill_innate_all_strategist	wh2_main_skill_node_set_chs_cha_dwarf_castellan		6.0	wh2_main_skill_node_chs_cd_castellan_innate_13	12.0		0	0	false
	wh2_main_skill_innate_all_tactician	wh2_main_skill_node_set_chs_cha_dwarf_castellan		6.0	wh2_main_skill_node_chs_cd_castellan_innate_14	13.0		0	0	false
	wh_main_skill_all_all_self_blade_master_starter	wh2_main_skill_node_set_chs_cha_dwarf_castellan		1.0	wh2_main_skill_node_chs_cd_castellan_self_01	0.0		0	0	true
	wh_main_skill_all_all_self_devastating_charge	wh2_main_skill_node_set_chs_cha_dwarf_castellan		1.0	wh2_main_skill_node_chs_cd_castellan_self_02	1.0		0	0	true
	wh_main_skill_all_all_self_thick-skinned_2	wh2_main_skill_node_set_chs_cha_dwarf_castellan		1.0	wh2_main_skill_node_chs_cd_castellan_self_03	2.0		0	0	true
	wh_main_skill_all_all_self_hard_to_hit	wh2_main_skill_node_set_chs_cha_dwarf_castellan		1.0	wh2_main_skill_node_chs_cd_castellan_self_04	3.0		0	0	true
	wh_main_skill_all_all_self_deadly_blade	wh2_main_skill_node_set_chs_cha_dwarf_castellan		1.0	wh2_main_skill_node_chs_cd_castellan_self_05	4.0		0	0	true
	wh_main_skill_all_all_self_foe-seeker	wh2_main_skill_node_set_chs_cha_dwarf_castellan		1.0	wh2_main_skill_node_chs_cd_castellan_self_06	5.0		0	4	true
	wh_main_skill_all_all_self_wound-maker	wh2_main_skill_node_set_chs_cha_dwarf_castellan		1.0	wh2_main_skill_node_chs_cd_castellan_self_07	6.0		0	0	true
	wh_main_skill_all_all_self_scarred_veteran_2	wh2_main_skill_node_set_chs_cha_dwarf_castellan		1.0	wh2_main_skill_node_chs_cd_castellan_self_08	7.0		0	0	true
	wh_main_skill_all_all_self_indomitable	wh2_main_skill_node_set_chs_cha_dwarf_castellan		1.0	wh2_main_skill_node_chs_cd_castellan_self_09	8.0		0	0	true
	wh_main_skill_all_all_self_blade_shield	wh2_main_skill_node_set_chs_cha_dwarf_castellan		1.0	wh2_main_skill_node_chs_cd_castellan_self_10	9.0		0	0	true
	wh_main_skill_all_all_self_deadly_onslaught	wh2_main_skill_node_set_chs_cha_dwarf_castellan		1.0	wh2_main_skill_node_chs_cd_castellan_self_11	10.0		0	4	true
	wh_main_skill_chs_all_unique_eye_of_the_gods	wh2_main_skill_node_set_chs_cha_dwarf_castellan		0.0	wh2_main_skill_node_chs_cd_castellan_unique_01	0.0		0	0	true
	wh_main_skill_chs_all_unique_aura_of_chaos	wh2_main_skill_node_set_chs_cha_dwarf_castellan		0.0	wh2_main_skill_node_chs_cd_castellan_unique_02	2.0		0	0	true
	wh2_dlc11_skill_all_lord_self_survivalist	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		3.0	wh_main_skill_node_chs_cd_sorcerer_lord_shadow_ranged_0	0.0		0	0	true
	aacdrangedskill1	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		3.0	wh_main_skill_node_chs_cd_sorcerer_lord_shadow_ranged_1_1	1.0		0	0	true
	wh_main_skill_dwf_engineer_self_dead_eye	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		3.0	wh_main_skill_node_chs_cd_sorcerer_lord_shadow_ranged_1_2	2.0		0	0	true
	aacdrangedskill2	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		3.0	wh_main_skill_node_chs_cd_sorcerer_lord_shadow_ranged_1_3	3.0		0	0	true
	wh_main_skill_dwf_all_unique_relentless	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		3.0	wh_main_skill_node_chs_cd_sorcerer_lord_shadow_ranged_1_4	4.0		0	0	true
	aacdrangedskill3	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		3.0	wh_main_skill_node_chs_cd_sorcerer_lord_shadow_ranged_1_5	5.0		0	0	true
	wh_main_skill_dwf_engineer_self_ballistics_calibration	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		3.0	wh_main_skill_node_chs_cd_sorcerer_lord_shadow_ranged_2	6.0		0	6	true
	wh_main_skill_chs_lord_battle_dominating_presence	wh_main_skill_node_set_chs_cha_bull_lord		4.0	wh_main_skill_node_chs_bull_lord_battle_01	0.0		0	0	true
	aaslaveandcdskill	wh_main_skill_node_set_chs_cha_bull_lord		4.0	wh_main_skill_node_chs_bull_lord_battle_331	1.0		0	0	true
	aahobgobbcentskill	wh_main_skill_node_set_chs_cha_bull_lord		4.0	wh_main_skill_node_chs_bull_lord_battle_332	2.0		0	0	true
	aakdaimachinesskill	wh_main_skill_node_set_chs_cha_bull_lord		4.0	wh_main_skill_node_chs_bull_lord_battle_333	3.0		0	0	true
	aaalliesattackskill	wh_main_skill_node_set_chs_cha_bull_lord		4.0	wh_main_skill_node_chs_bull_lord_battle_334	4.0		0	0	true
	aaartillplusskill	wh_main_skill_node_set_chs_cha_bull_lord		4.0	wh_main_skill_node_chs_bull_lord_battle_335	5.0		0	0	true
	aaslavhobgobskill	wh_main_skill_node_set_chs_cha_bull_lord		4.0	wh_main_skill_node_chs_bull_lord_battle_336	6.0		0	0	true
	aadwarfhobgobskill	wh_main_skill_node_set_chs_cha_bull_lord		4.0	wh_main_skill_node_chs_bull_lord_battle_337	7.0		0	0	true
	wh2_dlc11_skill_chs_army_buff_doomfire	wh_main_skill_node_set_chs_cha_bull_lord		4.0	wh_main_skill_node_chs_bull_lord_battle_07	8.0		0	0	true
	wh_main_skill_all_lord_battle_rally	wh_main_skill_node_set_chs_cha_bull_lord		4.0	wh_main_skill_node_chs_bull_lord_battle_08	9.0		0	6	true
	aahashutwrathskill	wh_main_skill_node_set_chs_cha_bull_lord		4.0	wh_main_skill_node_chs_bull_lord_battle_391	10.0		0	0	true
	aadarkcraftskill7	wh_main_skill_node_set_chs_cha_bull_lord		4.0	wh_main_skill_node_chs_bull_lord_battle_09	11.0		0	0	true
	aarelentlessskill7	wh_main_skill_node_set_chs_cha_bull_lord		4.0	wh_main_skill_node_chs_bull_lord_battle_10	12.0		0	0	true
	aamercenaryskill7	wh_main_skill_node_set_chs_cha_bull_lord		4.0	wh_main_skill_node_chs_bull_lord_battle_11	13.0		0	0	true
	wh_main_skill_chs_lord_battle_stand_or_die	wh_main_skill_node_set_chs_cha_bull_lord		4.0	wh_main_skill_node_chs_bull_lord_battle_13	14.0		0	1	true
	wh_main_skill_all_lord_campaign_route_marcher	wh_main_skill_node_set_chs_cha_bull_lord		5.0	wh_main_skill_node_chs_bull_lord_campaign_01	0.0		0	0	true
