character_skill_level_to_effects_junctions_tables	1
character_skill_key	effect_key	effect_scope	level	value
grudge_skill_charge_main1	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_charge_main2	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_charge_side1	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_charge_side2	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_charge_side3	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_charge_starter	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
grudge_skill_attack_main1	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_attack_main2	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_attack_side1	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_attack_side2	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_attack_side3	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_damage_main1	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_damage_main2	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_damage_side1	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_damage_side2	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_damage_side3	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_defence_main1	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_defence_main2	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_defence_side1	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_defence_side2	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_defence_side3	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_armour_main1	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_armour_main2	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_armour_side1	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_armour_side2	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_armour_side3	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_speed_main1	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_speed_main2	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_speed_side1	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_speed_side2	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_speed_side3	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_charge_main1	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_charge_main2	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_charge_side1	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_charge_side2	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_charge_side3	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
grudge_skill_attack_side1	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_attack_side2	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_attack_side3	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_damage_side1	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_damage_side2	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_damage_side3	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_defence_side1	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_defence_side2	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_defence_side3	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_armour_side1	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_armour_side2	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_armour_side3	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_speed_main1	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_speed_main2	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_speed_side1	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_speed_side2	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_speed_side3	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_charge_main1	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_charge_main2	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_charge_side1	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_charge_side2	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_charge_side3	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_attack_main1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_attack_main2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_attack_side1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_attack_side2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_attack_side3	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_damage_main1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_damage_main2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_damage_side1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_damage_side2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_damage_side3	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_defence_main1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_defence_main2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_defence_side1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_defence_side2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_defence_side3	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_armour_main1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_armour_main2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_armour_side1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_armour_side2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_armour_side3	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_speed_main1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_speed_main2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_speed_side1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_speed_side2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_speed_side3	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_charge_main1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_charge_main2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_charge_side1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_charge_side2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_charge_side3	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2.0
grudge_skill_attack_side1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_attack_side2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_attack_side3	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_damage_side1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_damage_side2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_damage_side3	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_defence_side1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_defence_side2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_defence_side3	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_armour_side1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_armour_side2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_armour_side3	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_speed_main1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_speed_main2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_speed_side1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_speed_side2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_speed_side3	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_charge_main1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_charge_main2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_charge_side1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_charge_side2	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_charge_side3	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3.0
grudge_skill_attack_main1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_attack_main2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_attack_side1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_attack_side2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_attack_side3	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_damage_main1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_damage_main2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_damage_side1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_damage_side2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_damage_side3	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_defence_main1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_defence_main2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_defence_side1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_defence_side2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_defence_side3	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_armour_main1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_armour_main2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_armour_side1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_armour_side2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_armour_side3	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_speed_main1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_speed_main2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_speed_side1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_speed_side2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_speed_side3	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_charge_main1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_charge_main2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_charge_side1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_charge_side2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_charge_side3	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2.0
grudge_skill_attack_side1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_attack_side2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_attack_side3	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_damage_side1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_damage_side2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_damage_side3	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_defence_side1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_defence_side2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_defence_side3	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_armour_side1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_armour_side2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_armour_side3	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_speed_main1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_speed_main2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_speed_side1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_speed_side2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_speed_side3	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_charge_main1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_charge_main2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_charge_side1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_charge_side2	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
grudge_skill_charge_side3	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3.0
magic_ice_shield_of_cold	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
magic_ice_frost_blade	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
magic_ice_crisping_cold	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
magic_ice_shattering_frost	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
magic_ice_chill	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
magic_ice_blinding_blizzard	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
skill_all_magic_ice_cold	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
magic_ice_ice_shards	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
magic_ice_storm_strike	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
magic_ice_chill_blast	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
magic_ice_ice_blizzard	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
magic_ice_tempest	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
magic_ice_hailstorm	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
skill_all_magic_ice_winter	grudge_effect_upkeep_for_grudge	character_to_force_own	1	1.0
magic_ice_shield_of_cold	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
magic_ice_frost_blade	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
magic_ice_crisping_cold	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
magic_ice_shattering_frost	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
magic_ice_chill	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
magic_ice_blinding_blizzard	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
magic_ice_ice_shards	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
magic_ice_storm_strike	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
magic_ice_chill_blast	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
magic_ice_ice_blizzard	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
magic_ice_tempest	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
magic_ice_hailstorm	grudge_effect_upkeep_for_grudge	character_to_force_own	2	2.0
magic_ice_frost_blade	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
magic_ice_crisping_cold	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
magic_ice_shattering_frost	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
magic_ice_chill	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
magic_ice_blinding_blizzard	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
magic_ice_storm_strike	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
magic_ice_chill_blast	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
magic_ice_ice_blizzard	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
magic_ice_tempest	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
magic_ice_hailstorm	grudge_effect_upkeep_for_grudge	character_to_force_own	3	3.0
grudge_skill_attack_main1	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	1	4.0
grudge_skill_attack_main2	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	1	4.0
grudge_skill_attack_side1	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	1	4.0
grudge_skill_attack_side2	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	1	4.0
grudge_skill_attack_side3	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	1	4.0
grudge_skill_attack_starter	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	1	10.0
grudge_skill_damage_main1	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	1	7.0
grudge_skill_damage_main2	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	1	10.0
grudge_skill_damage_side1	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	1	4.0
grudge_skill_damage_side2	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	1	4.0
grudge_skill_damage_side3	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	1	4.0
grudge_skill_damage_starter	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	1	5.0
grudge_skill_damage_starter	wh_main_effect_force_army_battle_movement_speed	character_to_character_own	1	5.0
grudge_skill_defence_main1	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	1	4.0
grudge_skill_defence_main2	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	1	4.0
grudge_skill_defence_side1	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	1	4.0
grudge_skill_defence_side2	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	1	4.0
grudge_skill_defence_side3	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	1	4.0
grudge_skill_defence_starter	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	1	10.0
grudge_skill_armour_main1	wh_main_effect_character_stat_mod_armour	character_to_character_own	1	7.0
grudge_skill_armour_main2	wh_main_effect_character_stat_mod_armour	character_to_character_own	1	7.0
grudge_skill_armour_side1	wh_main_effect_character_stat_mod_armour	character_to_character_own	1	4.0
grudge_skill_armour_side2	wh_main_effect_character_stat_mod_armour	character_to_character_own	1	4.0
grudge_skill_armour_side3	wh_main_effect_character_stat_mod_armour	character_to_character_own	1	4.0
grudge_skill_armour_starter	wh_main_effect_character_stat_mod_armour	character_to_character_own	1	10.0
grudge_skill_speed_main1	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	1	5.0
grudge_skill_speed_main2	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	1	7.0
grudge_skill_speed_side1	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	1	4.0
grudge_skill_speed_side2	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	1	4.0
grudge_skill_speed_side3	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	1	4.0
grudge_skill_speed_starter	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	1	10.0
grudge_skill_charge_main1	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	1	5.0
grudge_skill_charge_main2	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	1	7.0
grudge_skill_charge_side1	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	1	4.0
grudge_skill_charge_side2	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	1	4.0
grudge_skill_charge_side3	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	1	4.0
grudge_skill_charge_starter	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	1	10.0
grudge_skill_attack_main1	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	2	9.0
grudge_skill_attack_main2	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	2	9.0
grudge_skill_attack_main2	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	2	12.0
grudge_skill_attack_side1	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	2	8.0
grudge_skill_attack_side2	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	2	8.0
grudge_skill_attack_side3	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	2	8.0
grudge_skill_damage_main1	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	2	15.0
grudge_skill_damage_main2	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	2	20.0
grudge_skill_damage_side1	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	2	8.0
grudge_skill_damage_side2	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	2	8.0
grudge_skill_damage_side3	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	2	8.0
grudge_skill_defence_main1	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	2	9.0
grudge_skill_defence_main2	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	2	9.0
grudge_skill_defence_side1	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	2	8.0
grudge_skill_defence_side2	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	2	8.0
grudge_skill_defence_side3	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	2	8.0
grudge_skill_armour_main1	wh_main_effect_character_stat_mod_armour	character_to_character_own	2	15.0
grudge_skill_armour_main2	wh_main_effect_character_stat_mod_armour	character_to_character_own	2	15.0
grudge_skill_armour_side1	wh_main_effect_character_stat_mod_armour	character_to_character_own	2	8.0
grudge_skill_armour_side2	wh_main_effect_character_stat_mod_armour	character_to_character_own	2	8.0
grudge_skill_armour_side3	wh_main_effect_character_stat_mod_armour	character_to_character_own	2	8.0
grudge_skill_speed_main1	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	2	10.0
grudge_skill_speed_main2	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	2	14.0
grudge_skill_speed_side1	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	2	8.0
grudge_skill_speed_side2	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	2	8.0
grudge_skill_speed_side3	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	2	8.0
grudge_skill_charge_main1	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	2	10.0
grudge_skill_charge_main2	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	2	14.0
grudge_skill_charge_side1	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	2	8.0
grudge_skill_charge_side2	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	2	8.0
grudge_skill_charge_side3	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	2	8.0
grudge_skill_attack_side1	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	3	12.0
grudge_skill_attack_side2	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	3	12.0
grudge_skill_attack_side3	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	3	12.0
grudge_skill_damage_side1	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	3	12.0
grudge_skill_damage_side2	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	3	12.0
grudge_skill_damage_side3	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	3	12.0
grudge_skill_defence_side1	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	3	12.0
grudge_skill_defence_side2	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	3	12.0
grudge_skill_defence_side3	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	3	12.0
grudge_skill_armour_side1	wh_main_effect_character_stat_mod_armour	character_to_character_own	3	12.0
grudge_skill_armour_side2	wh_main_effect_character_stat_mod_armour	character_to_character_own	3	12.0
grudge_skill_armour_side3	wh_main_effect_character_stat_mod_armour	character_to_character_own	3	12.0
grudge_skill_speed_main1	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	3	15.0
grudge_skill_speed_main2	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	3	20.0
grudge_skill_speed_side1	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	3	12.0
grudge_skill_speed_side2	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	3	12.0
grudge_skill_speed_side3	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	3	12.0
grudge_skill_charge_main1	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	3	15.0
grudge_skill_charge_main2	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	3	20.0
grudge_skill_charge_side1	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	3	12.0
grudge_skill_charge_side2	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	3	12.0
grudge_skill_charge_side3	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	3	12.0
grudge_skill_deadly_onslaught	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1.0
