unit_special_abilities_tables	51
key	active_time	recharge_time	num_uses	effect_range	affect_self	num_effected_friendly_units	num_effected_enemy_units	update_targets_every_frame	initial_recharge	activated_projectile	target_friends	target_enemies	target_ground	target_intercept_range	assume_specific_behaviour	clear_current_order	wind_up_time	passive	unique_id	bombardment	spawned_unit	wind_up_stance	mana_cost	min_range	targetting_aoe	passive_aoe	active_aoe	activation_effect	vortex	miscast_chance	miscast_explosion	ai_usage	audio	special_ability_display	voiceover_state	additional_melee_cp	additional_missile_cp	parent_ability	spawn_type	spawn_proxy_vfx	target_ground_under_allies	target_ground_under_enemies	miscast_global_bonus	target_self	composite_scene_group_on_wind_up	composite_scene_group_on_active	spawn_is_transformation	wind_down_stance	use_loop_stance	spawn_is_decoy	only_affect_owned_units	ability_available_ui_event
roy_unit_active_arb_strike_from_the_shadows	55.0	90.0	1	0.0	true	0	0	false	0.0		false	false	false	0.0		false	0.0	false	38051124				0.0	0.0	wh_abilities_generic_full_hide_no_ring					0.0		flanking_opportunity	wh_group_unit		vo_battle_special_ability_generic_response	0.0	0.0				false	false	true	false			false		false	false	false	
roy_unit_active_arb_doppelgang	60.0	90.0	2	0.0	false	1	0	false	0.0		true	false	true	60.0		false	0.0	false	350881343		roy_arb_cha_nomad_assassin_summoned		0.0	0.0	wh_abilities_generic_spawn_skaven	wh_abilities_generic_spawn				1.0	wh2_dlc14_unit_abilities_doppelgang_miscast	threatened	wh_group_unit		vo_battle_special_ability_generic_response	80.0	80.0			wh_main_targeting_pre_spawn_group_ui_central	false	false	false	true			false		false	true	false	
whispers_in_the_darkness	-1.0	-1.0	-1	20.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	982374517				0.0	0.0	wh_abilities_generic_debuff					0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	true	false			false		false	false	false	
Violent_rise_to_power_1	-1.0	-1.0	1	0.0	true	0	0	false	-1.0		false	false	false	0.0		false	0.0	true	982374518				0.0	0.0						0.0					vo_battle_special_ability_generic_response	0.0	0.0				false	false	true	false			false		false	false	false	
Violent_rise_to_power_2	-1.0	-1.0	1	0.0	true	0	0	false	-1.0		false	false	false	0.0		false	0.0	true	982374519				0.0	0.0						0.0					vo_battle_special_ability_generic_response	0.0	0.0				false	false	true	false			false		false	false	false	
Violent_rise_to_power_3	-1.0	-1.0	1	0.0	true	0	0	false	-1.0		false	false	false	0.0		false	0.0	true	982374520				0.0	0.0						0.0					vo_battle_special_ability_generic_response	0.0	0.0				false	false	true	false			false		false	false	false	
master_of_the_shadow_1	40.0	90.0	-1	0.0	true	0	0	false	0.0		false	false	false	0.0		false	0.0	false	982374521				0.0	0.0	wh_abilities_generic_buff_wom_no_ring					0.0		augment_spellcasting	wh_group_magic_wand		vo_battle_special_ability_generic_response	80.0	80.0				false	false	true	false			false		false	false	false	
master_of_the_shadow_2	-1.0	-1.0	-1	0.0	true	0	0	false	-1.0		false	false	false	0.0		false	0.0	true	982374522				0.0	0.0	wh_abilities_generic_buff_wom_no_ring					0.0					vo_battle_special_ability_generic_response	121.0	121.0				false	false	true	false			false		false	false	false	
uncontrollable_rage	-1.0	-1.0	-1	0.0	true	0	0	false	-1.0		false	false	false	0.0		false	0.0	true	982374523				0.0	0.0	wh_abilities_generic_debuff					0.0					vo_battle_special_ability_generic_response	121.0	121.0				false	false	true	false			false		false	false	false	
war_fury	-1.0	-1.0	-1	0.0	true	1	0	true	-1.0		false	false	false	0.0		false	0.0	true	7878001				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	false	false			false		false	false	false	
war_fury_2	-1.0	-1.0	-1	0.0	true	1	0	true	-1.0		false	false	false	0.0		false	0.0	true	7878002				0.0	0.0	wh_abilities_generic_debuff					0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	false	false			false		false	false	false	
woad_paint	-1.0	-1.0	-1	0.0	true	1	0	true	-1.0		false	false	false	0.0		false	0.0	true	7878003				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	false	false			false		false	false	false	
druid_bound_awakening_of_the_wood	12.0	31.0	2	0.0	false	0	0	false	0.0		false	true	true	200.0		false	1.0	false	7878004			cast_up_short	0.0	0.0	wh_abilities_generic_explosion	wh_abilities_generic_explosion			wh_dlc05_spell_life_awakening_of_the_wood	0.0		aoe	wh_dlc05_spell_life_awakening_of_the_wood	life_medium	vo_battle_special_ability_spell_cast_wef_life	41.0	41.0				false	false	true	false			false		false	false	false	
devestating_charge	-1.0	-1.0	-1	0.0	true	1	0	true	-1.0		false	false	false	0.0		false	0.0	true	7878005				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	false	false			false		false	false	false	
spell_truth_gift_life	25.0	48.0	-1	0.0	true	1	0	false	0.0		true	false	false	200.0		true	5.0	false	7878006			cast_up_long	13.0	0.0	wh_abilities_generic_regeneration_no_ring	wh_abilities_generic_regeneration_no_ring				0.0		healing	wh_dlc05_spell_life_regrowth	life_long	vo_battle_special_ability_spell_cast_wef_life	121.0	121.0				false	false	true	true			false		false	false	false	
spell_truth_gift_life_upgraded	25.0	48.0	-1	30.0	true	4	0	false	0.0		true	false	false	200.0		true	5.0	false	7878007			cast_up_long	17.0	0.0	wh_abilities_generic_regeneration_no_ring	wh_abilities_generic_regeneration_no_ring				0.5	wh_dlc05_spell_life_miscast	healing	wh_dlc05_spell_life_regrowth_upgraded	life_long	vo_battle_special_ability_spell_cast_wef_life	121.0	121.0				false	false	true	true			false		false	false	false	
wh2_main_lore_passive_truthsayer	-1.0	-1.0	-1	-1.0	true	-1	0	true	-1.0		false	false	false	0.0		false	0.0	true	7878008				0.0	0.0	wh_abilities_generic_buff_no_ring					0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	true	false			false		false	false	false	
spell_truth_valor	22.0	30.0	-1	0.0	true	1	0	false	0.0		true	false	false	200.0		false	1.0	false	7878009			cast_up_short	6.0	0.0	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0.0		augment_melee	wh_main_spell_heavens_harmonic_convergence	life_short	vo_battle_special_ability_spell_cast_positive	82.0	0.0				false	false	true	true			false		false	false	false	
spell_truth_valor_upgraded	22.0	30.0	-1	40.0	true	-1	0	false	0.0		true	false	false	200.0		false	1.0	false	7878010			cast_up_short	10.0	0.0	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0.5	wh_dlc05_spell_life_miscast	augment_melee_area	wh_main_spell_heavens_harmonic_convergence_upgraded	life_short	vo_battle_special_ability_spell_cast_positive	82.0	0.0				false	false	true	true			false		false	false	false	
spell_truth_protection	30.0	43.0	-1	0.0	true	1	0	false	0.0		true	false	false	200.0		true	3.0	false	7878011			cast_up_medium	7.0	0.0	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0.0		augment_defense	wh_dlc03_spell_beasts_panns_impenetrable_pelt	life_medium	vo_battle_special_ability_spell_cast_positive	80.0	80.0				false	false	true	true			false		false	false	false	
spell_truth_protection_upgraded	30.0	43.0	-1	40.0	true	-1	0	false	0.0		true	false	true	200.0		true	3.0	false	7878012			cast_up_medium	14.0	0.0	wh_abilities_generic_buff	wh_abilities_generic_buff				0.5	wh_dlc05_spell_life_miscast	augment_defense_area	wh_dlc03_spell_beasts_panns_impenetrable_pelt_upgraded	life_medium	vo_battle_special_ability_spell_cast_positive	80.0	80.0				false	false	true	true			false		false	false	false	
spell_truth_voice_command	30.0	38.0	-1	0.0	false	0	1	false	0.0		false	true	false	200.0		false	2.0	false	7878013			cast_up_medium	7.0	20.0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0.0		hex_ranged	wh_main_spell_light_net_of_amyntok	life_medium	vo_battle_special_ability_spell_cast_negative	79.0	82.0				false	false	true	false			false		false	false	false	
spell_truth_voice_command_upgraded	30.0	38.0	-1	40.0	false	0	-1	true	0.0		false	true	true	200.0		false	2.0	false	7878014			cast_up_medium	14.0	0.0	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh_abilities_generic_debuff			0.5	wh_dlc05_spell_life_miscast	hex_ranged_area	wh_main_spell_light_net_of_amyntok_upgraded	life_medium	vo_battle_special_ability_spell_cast_negative	79.0	82.0				false	false	true	false			false		false	false	false	
spell_truth_boon_courage	16.0	43.0	-1	40.0	true	-1	0	false	0.0		true	false	true	200.0		false	3.0	false	7878015			cast_up_medium	7.0	0.0	wh_abilities_generic_buff	wh_abilities_generic_buff				0.0		augment_morale_area	wh_main_spell_light_light_of_battle	light_medium	vo_battle_special_ability_spell_cast_positive	80.0	80.0				false	false	true	true			false		false	false	false	
spell_truth_boon_courage_upgraded	32.0	43.0	-1	40.0	true	-1	0	false	0.0		true	false	true	200.0		false	3.0	false	7878016			cast_up_medium	11.0	0.0	wh_abilities_generic_buff	wh_abilities_generic_buff				0.5	wh_dlc05_spell_life_miscast	augment_morale_area	wh_main_spell_light_light_of_battle_upgraded	light_medium	vo_battle_special_ability_spell_cast_positive	80.0	80.0				false	false	true	true			false		false	false	false	
spell_truth_wings_fate	-1.0	29.0	-1	0.0	false	0	0	false	0.0	wings_fate	false	true	false	250.0		true	1.0	false	7878017			cast_forward_short	4.0	0.0	wh_spell_generic_missiles	wh_spell_generic_missiles				0.0		projectile	wh_main_spell_light_shems_burning_gaze	life_short	vo_battle_special_ability_spell_cast_negative	0.0	78.0				false	false	true	false			false		false	false	false	
spell_truth_wings_fate_upgraded	-1.0	29.0	-1	0.0	false	0	0	false	0.0	wings_fate_upgraded	false	true	false	250.0		true	1.0	false	7878018			cast_forward_short	8.0	0.0	wh_spell_generic_missiles	wh_spell_generic_missiles				0.5	wh_dlc05_spell_life_miscast	projectile	wh_main_spell_light_shems_burning_gaze	life_short	vo_battle_special_ability_spell_cast_negative	0.0	78.0				false	false	true	false			false		false	false	false	
magic_siphon	-1.0	-1.0	-1	0.0	true	1	0	true	-1.0		false	false	false	0.0		false	0.0	true	7878019				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	false	false			false		false	false	false	
embodiment_albion	-1.0	-1.0	-1	60.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	7878020				0.0	0.0	wh_abilities_generic_debuff_no_ring					0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	false	false			false		false	false	false	
albion_warcry	18.0	90.0	-1	40.0	true	-1	0	false	0.0		false	false	false	0.0		false	0.0	false	7878021				0.0	0.0	wh_abilities_generic_buff					0.0		augment_melee_area	wh_group_lord_ability		vo_battle_special_ability_generic_response	109.0	53.0				false	false	true	false			false		false	false	false	
omen_of_doom	-1.0	-1.0	-1	40.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	7878022				0.0	0.0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	true	false			false		false	false	false	
omen_of_war	-1.0	-1.0	-1	40.0	false	-1	0	true	-1.0		false	false	false	0.0		false	0.0	true	7878023				0.0	0.0	wh_abilities_generic_buff	wh_abilities_generic_buff				0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	true	false			false		false	false	false	
murder_crows	15.0	45.0	-1	30.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	7878024				0.0	0.0	wh_abilities_generic_debuff					0.0					vo_battle_special_ability_generic_response	119.0	119.0				false	false	true	false			false		false	false	false	
howling_shields	-1.0	-1.0	-1	30.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	7878025				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	false	false			false		false	false	false	
spell_truth_wings_fate_bound	-1.0	29.0	4	0.0	false	0	0	false	0.0	wings_fate_upgraded	false	true	false	250.0		true	1.0	false	7878026			cast_forward_short	0.0	0.0	wh_spell_generic_missiles	wh_spell_generic_missiles				0.0		projectile	wh_main_spell_light_shems_burning_gaze	life_short	vo_battle_special_ability_spell_cast_negative	0.0	78.0				false	false	true	false			false		false	false	false	
darkened_skies	-1.0	-1.0	-1	-1.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	7878027				0.0	0.0	wh_abilities_generic_debuff					0.0					vo_battle_special_ability_generic_response	119.0	119.0				false	false	true	false			false		false	false	false	
murder_crows_upgraded	15.0	30.0	-1	60.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	7878024				0.0	0.0	wh_abilities_generic_debuff					0.0					vo_battle_special_ability_generic_response	119.0	119.0				false	false	true	false			false		false	false	false	
morrigan_hunters_dmg	-1.0	-1.0	-1	0.0	true	0	0	false	-1.0		false	false	false	100.0		false	0.0	true	7878028				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	0.0	162.0				false	false	true	false			false		false	false	false	
elo_summon_fenbeasts	3.0	43.0	2	0.0	false	1	0	false	0.0		true	false	true	60.0		false	3.0	false	7878029		elo_summon_fenbeasts	cast_up_medium	12.0	22.0	wh_abilities_generic_spawn					0.0		threatened	wh2_dlc11_spell_deep_denizens_of_the_deep	deep_medium	vo_battle_special_ability_raise_dead	79.0	79.0		unit_position_offset	wh_main_targeting_pre_spawn_group_ui_central	false	false	true	true			false		false	false	false	
lesser_shield_of_the_old_ones	25.0	90.0	-1	40.0	true	-1	0	true	0.0		false	false	true	150.0		false	0.0	false	7878030				0.0	0.0	wh_abilities_generic_buff	wh_abilities_generic_buff	wh2_main_character_abilities_slann_forcefield			0.0		augment_melee_area	wh_group_character		vo_battle_special_ability_generic_response	78.0	78.0				true	false	true	true			false		false	false	false	
elo_staff_of_dural_durak	-1.0	-1.0	-1	-1.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	7878031				0.0	0.0	wh_abilities_generic_buff_no_ring					0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	true	false			false		false	false	false	
elo_amulet_old_ones	-1.0	-1.0	1	0.0	true	0	0	false	-1.0		false	false	false	0.0		true	0.0	true	7878032				0.0	0.0	wh_abilities_generic_regeneration_no_ring					0.0					vo_battle_special_ability_generic_response	0.0	259.0				false	false	false	false			false		false	false	false	
elo_albion_freedom	10.0	30.0	-1	0.0	true	1	0	true	-1.0		false	false	false	0.0	delay_death	false	0.0	true	7878040				0.0	0.0	wh_abilities_generic_buff_no_ring					0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	true	false			false		false	false	false	
elo_champion_of_albion	-1.0	-1.0	-1	-1.0	false	-1	0	true	-1.0		false	false	false	0.0		false	0.0	true	7878041				0.0	0.0	wh_abilities_generic_buff					0.0		augment_morale_area	wh_group_unit		vo_battle_special_ability_generic_response	160.0	0.0				false	false	true	false			false		false	false	false	
elo_albion_bologs	60.0	120.0	-1	0.0	true	1	0	false	-1.0		false	false	false	0.0		false	0.0	false	7878042				0.0	0.0	wh_abilities_generic_buff_no_ring					0.0		augment_melee	wh_group_unit		vo_battle_special_ability_generic_response	40.0	40.0				false	false	true	false			false		false	false	false	
elo_hengus_blessing	1.0	30.0	-1	0.0	true	1	0	true	-1.0		false	false	false	0.0		false	0.0	true	7878043				0.0	0.0	wh_abilities_generic_regeneration_no_ring					0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	true	false			false		false	false	false	
elo_albion_something_prove	-1.0	-1.0	-1	0.0	true	1	0	true	-1.0		false	false	false	0.0		false	0.0	true	7878044				0.0	0.0	wh_abilities_generic_buff	wh_abilities_generic_buff				0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	true	false			false		false	false	false	
elo_albion_remove_war_fury_2	-1.0	-1.0	-1	0.0	true	1	0	true	-1.0		false	false	false	0.0		false	0.0	true	7879901				0.0	0.0						0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	false	false			false		false	false	false	
elo_albion_holy_warriors_unbreakable	-1.0	-1.0	-1	0.0	true	1	0	true	-1.0		false	false	false	0.0		false	0.0	true	7879902				0.0	0.0						0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	false	false			false		false	false	false	
elo_albion_protectors_world	-1.0	-1.0	-1	0.0	true	1	0	true	-1.0		false	false	false	0.0		false	0.0	true	7879903				0.0	0.0						0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	false	false			false		false	false	false	
larenscheld_ghost_on_death	-1.0	-1.0	1	0.0	true	0	0	true	-1.0		false	false	false	0.0		false	0.0	true	7879501		elo_dread_larenscheld_wright		0.0	0.0	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0.0			wh_main_spell_vampires_raise_dead	vampires_medium	vo_battle_special_ability_raise_dead	81.0	81.0			wh_main_targeting_pre_spawn_group_ui_central	false	false	true	true			false		false	false	false	
larenscheld_bombardment	9.0	60.0	2	0.0	false	0	0	false	30.0		false	true	true	200.0		false	1.0	false	7879502	larenscheld_bombardment		cast_up_short	0.0	0.0	wh_spell_generic_bombardment	wh_spell_generic_bombardment	wh_spell_generic_bombardment_active			0.0		aoe_bombardment	wh_main_spell_vampires_gaze_of_nagash_upgraded	vampires_medium	vo_battle_special_ability_spell_cast_negative	0.0	81.0				false	false	true	false			false		false	false	false	
larenscheld_ghost_on_death_upgraded	-1.0	-1.0	1	0.0	true	1	0	false	-1.0		false	false	false	0.0		false	0.0	true	7879503		elo_dread_larenscheld_wright_perfect		0.0	0.0	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0.0		tzarkan	wh_group_lord_ability		vo_battle_special_ability_generic_response	0.0	0.0			wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	true			true		false	false	false	
larenscheld_change_at_will	0.0	0.0	-1	0.0	true	1	0	false	0.0		false	false	false	0.0		true	1.0	false	7879504		elo_dread_larenscheld_wright_perfect	cast_up_short	0.0	0.0	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0.0		tzarkan	wh_group_lord_ability		vo_battle_special_ability_generic_response	0.0	0.0			wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	false			true		false	false	false	
burn_troll_burn	-1.0	-1.0	-1	0.0	true	-1	0	true	-1.0		false	false	false	0.0		false	0.0	true	1315003632				0.0	0.0						0.0					vo_battle_special_ability_generic_response	0.0	0.0				false	false	true	false			false		false	false	false	
burning_aura_of_ouch	-1.0	-1.0	-1	20.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	1315003633				0.0	0.0	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0.0					vo_battle_special_ability_generic_response	122.0	122.0				false	false	true	false			false		false	false	false	
elo_liche_land_of_nagash	10.0	60.0	10	0.0	false	0	1	false	0.0		false	true	false	10000.0		false	0.0	true	7878228		wh_main_vmp_inf_zombie_summoned		0.0	0.0	wh_abilities_generic_direct_damage_no_ring	wh_abilities_generic_direct_damage_no_ring				0.0		hex_melee	wh_main_spell_vampires_raise_dead		vo_battle_special_ability_generic_response	122.0	122.0		unit_position	wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	false			false		false	false	false	
elo_liche_call_the_legions	1.0	60.0	4	0.0	false	1	0	false	0.0		true	false	true	60.0		false	3.0	false	7878229		elo_tomb_guardian_spears_summoned	cast_up_medium	12.0	0.0	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0.0		assault_opportunity	wh_main_spell_vampires_raise_dead	vampires_medium	vo_battle_special_ability_raise_dead	117.0	117.0			wh_main_targeting_pre_spawn_group_ui_central	false	false	true	true			false		false	false	false	
elo_liche_call_the_legions_overcast	1.0	60.0	4	0.0	false	1	0	false	0.0		true	false	true	60.0		false	3.0	false	7878230		elo_tomb_guardian_2h_waepons_summoned	cast_up_medium	18.0	0.0	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0.0		assault_opportunity	wh_main_spell_vampires_raise_dead	vampires_medium	vo_battle_special_ability_raise_dead	117.0	117.0			wh_main_targeting_pre_spawn_group_ui_central	false	false	true	true			false		false	false	false	
elo_hand_terror_past	-1.0	-1.0	-1	40.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	7878231				0.0	0.0	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0.0		hex_melee			vo_battle_special_ability_generic_response	117.0	117.0			wh_main_generic_entity_debuff_moral	false	false	true	false			false		false	false	false	
elo_hand_judge_executioner	30.0	90.0	3	0.0	false	0	1	true	0.0		false	true	false	100.0		false	0.0	false	7878232				0.0	0.0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0.0		hex_melee	wh_group_lord_ability		vo_battle_special_ability_generic_response	159.0	0.0				false	false	true	false			false		false	false	false	
elo_hand_vortex	3.0	90.0	2	40.0	false	0	-1	false	90.0		false	false	false	0.0		false	0.0	false	7878233				0.0	0.0	wh_abilities_generic_explosion	wh_abilities_generic_explosion			elo_hand_vortex	0.0		aoe_centred_on_self	wh_group_character		vo_battle_special_ability_generic_response	52.0	105.0				false	false	true	false			false		false	false	false	
elo_hand_punished_one	-1.0	-1.0	-1	0.0	true	1	0	true	-1.0		false	false	false	0.0		false	0.0	true	7878234				0.0	0.0	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0.0		augment_melee			vo_battle_special_ability_generic_response	117.0	117.0				false	false	true	false			false		false	false	false	
elo_hungering_blade	-1.0	-1.0	-1	0.0	true	1	0	true	-1.0		false	false	false	0.0		false	0.0	true	7878235				0.0	0.0	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0.0		augment_melee			vo_battle_special_ability_generic_response	117.0	117.0				false	false	true	false			false		false	false	false	
elo_fimir_witness_me	35.0	100.0	-1	0.0	true	0	0	false	0.0		false	false	false	0.0		false	0.0	false	250589005				0.0	0.0	wh_abilities_generic_buff_no_ring					0.0		augment_melee	wh_group_character		vo_battle_special_ability_generic_response	158.0	0.0				false	false	true	false			false		false	false	false	
horrible_stench	-1.0	-1.0	-1	20.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	1315003619				0.0	0.0	wh_abilities_generic_debuff					0.0					vo_battle_special_ability_generic_response	246.0	14.0				false	false	true	false			false		false	false	false	
rock_solid	-1.0	-1.0	-1	0.0	true	1	0	true	-1.0		false	false	false	0.0		false	0.0	true	1315003620				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	246.0	14.0				false	false	true	false			false		false	false	false	
death_stench	-1.0	-1.0	-1	20.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	1315003621				0.0	0.0	wh_abilities_generic_debuff					0.0					vo_battle_special_ability_generic_response	246.0	14.0				false	false	true	false			false		false	false	false	
run_and_shakeoff	30.0	90.0	-1	-1.0	true	-1	0	false	0.0		false	false	false	0.0		false	0.0	false	1315003622				0.0	0.0						0.0		augment_melee_area			vo_battle_special_ability_generic_response	160.0	0.0				false	false	true	false			false		false	false	false	
order_protect	-1.0	-1.0	1	0.0	true	1	0	false	-1.0		false	false	false	0.0		false	0.0	false	1315003623				0.0	0.0	wh_abilities_generic_buff					0.0		augment_melee			vo_battle_special_ability_generic_response	81.0	81.0				false	false	true	false			false		false	false	false	
order_squish	-1.0	-1.0	1	0.0	true	1	0	false	-1.0		false	false	false	0.0		false	0.0	false	1315003624				0.0	0.0	wh_abilities_generic_buff					0.0		augment_melee			vo_battle_special_ability_generic_response	81.0	81.0				false	false	true	false			false		false	false	false	
order_aim_higher	-1.0	-1.0	1	0.0	true	1	0	false	-1.0		false	false	false	0.0		false	0.0	false	1315003625				0.0	0.0	wh_abilities_generic_buff					0.0		augment_melee			vo_battle_special_ability_generic_response	81.0	81.0				false	false	true	false			false		false	false	false	
order_catch	-1.0	-1.0	1	0.0	true	1	0	false	-1.0		false	false	false	0.0		false	0.0	false	1315003626				0.0	0.0	wh_abilities_generic_buff					0.0		augment_melee			vo_battle_special_ability_generic_response	81.0	81.0				false	false	true	false			false		false	false	false	
difficult_to_spot	-1.0	-1.0	-1	0.0	true	1	-1	true	-1.0		false	false	false	100.0		false	0.0	true	1315003627				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	246.0	14.0				false	false	true	false			false		false	false	false	
stunted_regeneration	-1.0	-1.0	-1	0.0	true	1	0	false	-1.0		false	false	false	0.0		false	0.0	true	1315003628				0.0	0.0	wh_abilities_generic_regeneration_no_ring					0.0					vo_battle_special_ability_generic_response	40.0	39.0				false	false	true	false			false		false	false	false	
sickness_host	15.0	-1.0	-1	30.0	false	-1	-1	true	-1.0		false	false	false	0.0		false	0.0	true	1315003629				0.0	0.0	wh_abilities_generic_debuff					0.0					vo_battle_special_ability_generic_response	350.0	14.0				false	false	true	false			false		false	false	false	
temper_tantrum	40.0	90.0	-1	0.0	true	1	0	false	-1.0		false	false	false	0.0		false	0.0	false	1315003630				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	350.0	14.0				false	false	true	false			false		false	false	false	
troll_mocking_laughter	-1.0	15.0	-1	30.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	1315003631				0.0	0.0	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0.0		hex_morale_area			vo_battle_special_ability_generic_response	122.0	122.0				false	false	true	false			false		false	false	false	
warpstone_solid	-1.0	-1.0	-1	0.0	true	1	0	true	-1.0		false	false	false	0.0		false	0.0	true	1315003634				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	246.0	14.0				false	false	true	false			false		false	false	false	
elo_so_hungry	30.0	45.0	-1	0.0	false	1	0	false	0.0		true	false	false	40.0		false	0.0	true	7878330				0.0	0.0	wh_abilities_generic_buff	wh_abilities_generic_buff_no_ring				100.0	gobbos_get_eaten	augment_melee_morale		vampires_medium	vo_battle_special_ability_generic_response	122.0	122.0				false	false	true	false			false		false	false	false	
thiz_iz_troll	100.0	0.0	1	0.0	false	0	0	false	1e15		false	false	false	0.0		false	0.0	true	7878331				1.0	0.0	wh_abilities_generic_buff	wh_abilities_generic_buff_no_ring				0.0		augment_melee_morale				0.0	0.0				false	false	true	false			false		false	false	false	
ovn_mystic_mist	-1.0	-1.0	-1	65.0	true	6	0	true	-1.0		false	false	false	0.0		false	0.0	true	250589004				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	116.0	116.0				false	false	true	false			false		false	false	false	
spell_ice_shield_of_cold	22.0	25.0	-1	0.0	true	1	0	false	0.0		true	false	false	200.0		false	1.0	false	311082006			cast_up_short	6.0	0.0	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0.0		augment_melee	wh_main_spell_heavens_harmonic_convergence	heavens_short	vo_battle_special_ability_spell_cast_positive	82.0	0.0				false	false	true	true			false		false	false	false	
spell_ice_shield_of_cold_upgraded	33.0	25.0	-1	15.0	true	-1	0	false	0.0		true	false	true	200.0		false	1.0	false	311082007			cast_up_short	12.0	0.0	wh_abilities_generic_buff	wh_abilities_generic_buff				0.5	wh_main_heavens_miscast	augment_melee	wh_main_spell_heavens_harmonic_convergence_upgraded	heavens_short	vo_battle_special_ability_spell_cast_positive	82.0	0.0				false	false	true	true			false		false	false	false	
spell_ice_frost_blade	22.0	25.0	-1	0.0	true	1	0	false	0.0		true	false	false	200.0		false	1.0	false	311082008			cast_up_short	6.0	0.0	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0.0		augment_melee	wh_dlc05_spell_shadow_okkams_mindrazor	heavens_short	vo_battle_special_ability_spell_cast_positive	82.0	0.0				false	false	true	true			false		false	false	false	
