units_custom_battle_permissions_tables	8
faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character	campaign_exclusive
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_inf_gate_guard	true	true				true
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_inf_lothern_sea_guard_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_inf_lothern_sea_guard_1	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_inf_phoenix_guard	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_inf_spearmen_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_inf_swordmasters_of_hoeth_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_inf_white_lions_of_chrace_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_mon_great_eagle	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_mon_moon_dragon	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_mon_phoenix_flamespyre	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_mon_phoenix_frostheart	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_mon_star_dragon	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_mon_sun_dragon	true	true				false
wh2_main_hef_citadel_of_dusk	true	ovn_stormrider	true	true	ui/portraits/portholes/no_culture/ovn_stormrider.png	ovn_stormrider		false
wh2_main_hef_citadel_of_dusk	true	ovn_stormrider_mount	true	true	ui/portraits/portholes/no_culture/ovn_stormrider.png	ovn_stormrider		false
wh2_main_hef_citadel_of_dusk	false	ovn_hef_cav_ellyrian_reavers_shore	true	true				true
wh2_main_hef_citadel_of_dusk	false	ovn_hef_inf_archers_sea	true	true				true
wh2_main_hef_citadel_of_dusk	false	ovn_hef_inf_archers_fire	true	true				true
wh2_main_hef_citadel_of_dusk	false	ovn_hef_inf_archers_wind	true	true				true
wh2_main_hef_citadel_of_dusk	false	ovn_hef_inf_spearmen_falcon	true	true				true
wh2_main_hef_citadel_of_dusk	false	ovn_hef_inf_spearmen_sapphire	true	true				true
wh2_main_hef_citadel_of_dusk	false	wh2_twa05_ogr_cav_mournfang_cavalry_0	true	true				true
wh2_main_hef_citadel_of_dusk	false	wh2_twa05_ogr_inf_ogres_0	true	true				true
wh2_main_hef_citadel_of_dusk	false	wh2_twa05_ogr_inf_ogres_1	true	true				true
wh2_main_hef_citadel_of_dusk	false	wh2_twa05_ogr_inf_maneaters_2	true	true				true
wh2_main_hef_citadel_of_dusk	false	wh2_twa05_ogr_inf_maneaters_3	true	true				true
