main_units_tables	36
additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	unit	upkeep_cost	weight	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
	-1	missile_infantry	2	false	ovn_jez	40	0	1175	wh_main_shp_transport	1	1	40	0	1175			ovn_jez	265	medium		false	false	0	250589022	true		wh2_dlc11_vo_culture_Vampire_Coast	missile_infantry_rifle	missile_infantry_rifle	3	false	emp_soldier_30_degrees		false	true		120.0	480.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false	
	-1	melee_infantry	1	false	ovn_glad	90	0	725	wh_main_shp_transport	1	1	90	0	700			ovn_glad	195	medium		false	false	0	250589023	true		wh2_dlc11_vo_culture_Vampire_Coast	infantry_sword	infantry_sword	1	false	chaos_warrior_30_degrees		false	true		400.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false	
	-1	monster	2	false	ovn_scor	4	0	1000	wh_main_shp_transport	1	1	4	0	1000			ovn_scor	220	super_heavy		false	false	0	250589024	true		wh_main_vo_culture_Spider_Large	ovn_scor	ovn_scor	4	true	tmb_tomb_scorpion		false	true		1000.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	true	true	3	false	false	
	1	melee_cavalry	2	false	ovn_knights_ror	60	1	1150	wh_main_shp_transport	1	1	60	0	1200			ovn_knights_ror	300	medium		false	false	0	250589025	true		wh2_dlc11_vo_culture_Vampire_Coast	shock_cavalry	shock_cavalry	3	false	emp_reiksguard		false	true		900.0	0.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	false	false	6	false	false	
ovn_arb_xp	-1	melee_cavalry	2	false	ovn_cat_knights	60	0	950	wh_main_shp_transport	1	1	60	0	950			ovn_cat_knights	225	medium		false	false	0	250589026	true		wh2_dlc11_vo_culture_Vampire_Coast	ovn_heavy_cav	ovn_heavy_cav	3	false	emp_reiksguard		false	true		900.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	false	false	6	false	false	
	1	melee_cavalry	2	false	ovn_cat_knights_ror	60	1	1425	wh_main_shp_transport	1	1	60	0	1425			ovn_cat_knights_ror	315	medium		false	false	0	250589027	true		wh2_dlc11_vo_culture_Vampire_Coast	ovn_heavy_cav	ovn_heavy_cav	3	false	emp_reiksguard		false	true		900.0	0.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	false	false	6	false	false	
	1	missile_infantry	2	false	ovn_jez_ror	40	0	1550	wh_main_shp_transport	1	1	45	0	1550			ovn_jez_ror	310	medium		false	false	0	250589028	true		wh2_dlc11_vo_culture_Vampire_Coast	missile_infantry_rifle	missile_infantry_rifle	3	false	emp_soldier_30_degrees		false	true		120.0	480.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false	
	-1	melee_infantry	1	false	ovn_jag	90	0	725	wh_main_shp_transport	1	1	90	0	700			ovn_jag	195	medium		false	false	0	250589029	true		wh2_dlc11_vo_culture_Vampire_Coast	infantry_sword	infantry_sword	1	false	emp_soldier_30_degrees		false	true		400.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false	
	1	melee_infantry	1	false	ovn_jag_ror	90	1	1000	wh_main_shp_transport	1	1	90	0	1000			ovn_jag_ror	250	medium		false	false	0	250589030	true		wh2_dlc11_vo_culture_Vampire_Coast	infantry_sword	infantry_sword	1	false	emp_soldier_30_degrees		false	true		400.0	0.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false	
	1	monster	3	false	ovn_elephant_ror	7	0	2000	wh_main_shp_transport	1	1	7	0	2000			ovn_elephant_ror	475	very_heavy		false	false	0	7853285001	true		wh_dlc08_vo_culture_war_mammoth	ovn_elephant	ovn_elephant	5	true	nor_war_mammoth		true	true		1800.0	200.0	true	wh_main_vo_culture_Chaos	false	wh_main_vo_actor_default	0	true	true	2	false	false	
	1	warmachine	2	false	ovn_bom_ror	48	1	950	wh_main_shp_transport	1	1	48	0	1200			ovn_bom_ror	325	very_heavy		false	false	0	250589032	true		wh2_dlc11_vo_culture_Vampire_Coast	cannon	cannon	5	true	emp_soldier_15_degrees		false	true		160.0	1440.0	true	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	false	false	1	false	false	
	-1	monstrous_infantry	1	false	sr_ogre_arb	26	0	975	wh_main_shp_transport	1	1	26	0	975			sr_ogre_arb	195	heavy		false	false	0	230689048	true		wh_dlc03_vo_culture_Minotaur	monstrous_infantry	monstrous_infantry	3	true	grn_orc_30_degrees		false	true		600.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_Orc_Warboss	0	true	true	1	false	false	
	-1	lord	1	false	ovn_araby_ll_mount	1	0	1575	wh_main_shp_transport	1	1	1	0	1800			ovn_araby_ll_mount	425	heavy		false	false	0	250589033	false		wh2_dlc11_vo_culture_Vampire_Coast	lord_dragon	lord_dragon	0	true	emp_general_foot	ovn_araby_ll_mount	true	false		1950.0	0.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	0	false	false	
	-1	lord	1	false	ovn_araby_ll	1	0	800	wh_main_shp_transport	1	1	120	0	3000			ovn_araby_ll	300	heavy		false	false	0	250589034	false		wh2_dlc11_vo_culture_Vampire_Coast	lord_infantry_sword	lord_infantry_sword	5	true	emp_general_foot		true	false		5900.0	0.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false	
	-1	lord	1	false	arb_fatandira	1	0	850	wh_main_shp_transport	1	1	1	0	750			arb_fatandira	187	heavy		false	false	0	88784532	false		wh2_main_vo_culture_High_Elves	wh2_dlc10_hef_handmaiden	wh2_dlc10_hef_handmaiden	0	true	emp_general_foot		true	false		400.0	400.0	false	vo_culture_None	true	wh2_main_vo_actor_High_Elves_Princess	0	true	false	2	false	false	
	-1	lord	1	false	arb_fatandira_warhorse	1	0	1050	wh_main_shp_transport	1	1	1	0	1050			arb_fatandira_warhorse	263	heavy		false	false	0	88784533	false		wh2_main_vo_culture_High_Elves	wh2_main_lord_cavalry_hybrid	wh2_main_lord_cavalry_hybrid	0	true	emp_general_foot	cam_fatandira_warhorse	true	false		650.0	450.0	false	vo_culture_None	true	wh2_main_vo_actor_High_Elves_Princess	0	true	false	0	false	false	
	-1	lord	1	false	arb_fatandira_roc	1	0	1400	wh_main_shp_transport	1	1	1	0	1400			arb_fatandira_roc	350	heavy		false	false	0	88784534	false		wh2_main_vo_culture_High_Elves	lord_dragon	lord_dragon	0	true	emp_general_foot	cam_fatandira_roc	true	false		900.0	500.0	false	vo_culture_None	true	wh2_main_vo_actor_High_Elves_Princess	0	true	false	0	false	false	
	-1	lord	1	false	ovn_araby_ll_2_mount	1	0	1575	wh_main_shp_transport	1	1	1	0	1800			ovn_araby_ll_2_mount	425	heavy		false	false	0	250589033	false		wh2_dlc11_vo_culture_Vampire_Coast	lord_dragon	lord_dragon	0	true	emp_general_foot	ovn_araby_ll_mount	true	false		1950.0	0.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	0	false	false	
	-1	lord	1	false	ovn_araby_ll_2	1	0	800	wh_main_shp_transport	1	1	120	0	3000			ovn_araby_ll_2	300	heavy		false	false	0	250589034	false		wh2_dlc11_vo_culture_Vampire_Coast	lord_infantry_sword	lord_infantry_sword	5	true	emp_general_foot		true	false		5900.0	0.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false	
	-1	monster	3	false	wh_main_arb_cha_sheikh_2_02	9	0	2000	wh_main_shp_transport	1	1	9	0	2200			wh_main_arb_cha_sheikh_2_02	550	super_heavy		false	false	0	7853285002	true		wh_dlc08_vo_culture_war_mammoth	ovn_elephant	ovn_elephant	0	true	emp_general_foot	Mount_Elephant	true	true		1950.0	250.0	true	wh_main_vo_culture_Chaos	false	wh_main_vo_actor_default	0	true	true	0	false	false	
	-1	lord	1	false	roy_arb_cha_lord_horse_2	1	0	1050	wh_main_shp_transport	1	1	1	0	1200			roy_arb_cha_lord_horse_2	300	medium		false	false	0	350881341	false		wh2_dlc11_vo_culture_Vampire_Coast	lord_cavalry	lord_cavalry	0	true	emp_general_foot	ovn_cam_arb_barded_warhorse	true	false		850.0	0.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	0	false	false	
	-1	monster	3	false	hous_nec	5	0	1900	wh_main_shp_transport	1	1	5	0	1900			hous_nec	475	very_heavy		false	false	0	1486555432	true		wh2_dlc11_vo_culture_Necrofex_Colossus	monster_missile	monster_missile	5	true	cst_necrofex		true	false		900.0	1000.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	2	false	false	
	-1	missile_cavalry	2	false	wh_main_arb_cav_magic_carpet_0	16	0	850	wh_main_shp_transport	1	1	16	0	700			wh_main_arb_cav_magic_carpet_0	275	medium		false	false	0	646341412	true		wh2_dlc11_vo_culture_Vampire_Coast	ovn_flying_missile_carpetry	ovn_flying_missile_carpetry	4	false	arb_flying_carpet		false	true		200.0	500.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false	
	1	missile_cavalry	2	false	ovn_arb_cav_flying_carpet_ror	16	1	1180	wh_main_shp_transport	1	1	16	0	1000			ovn_arb_cav_flying_carpet_ror	300	medium		false	false	0	646341413	true		wh2_dlc11_vo_culture_Vampire_Coast	ovn_flying_missile_carpetry	ovn_flying_missile_carpetry	4	false	arb_flying_carpet		false	true		200.0	500.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	1	false	false	
