key	interruptable	cast_time	completion_payload	cooldown_time	category	slave_cost	global_cooldown_time	start_payload	icon	failure_cooldown_time	hostile	required_resources	expanded_resources	target	delay_payload_application	on_trigger_vo_event
ovn_arb_crafting_followers_183	false	0	ovn_arb_crafting_followers_183	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_dwarfs		false	
ovn_arb_crafting_followers_184	false	0	ovn_arb_crafting_followers_184	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_dwarfs		false	
ovn_arb_crafting_followers_185	false	0	ovn_arb_crafting_followers_185	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_dwarfs		false	
ovn_arb_crafting_followers_186	false	0	ovn_arb_crafting_followers_186	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_dwarfs		false	
ovn_arb_crafting_followers_187	false	0	ovn_arb_crafting_followers_187	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_dwarfs		false	
ovn_arb_crafting_followers_188	false	0	ovn_arb_crafting_followers_188	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_dwarfs		false	
ovn_arb_crafting_followers_189	false	0	ovn_arb_crafting_followers_189	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_dwarfs		false	
ovn_arb_crafting_followers_190	false	0	ovn_arb_crafting_followers_190	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_dwarfs		false	
ovn_arb_crafting_followers_191	false	0	ovn_arb_crafting_followers_191	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_dwarfs		false	
ovn_arb_crafting_followers_192	false	0	ovn_arb_crafting_followers_192	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_dwarfs		false	
ovn_arb_crafting_followers_193	false	0	ovn_arb_crafting_followers_193	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_bst		false	
ovn_arb_crafting_followers_194	false	0	ovn_arb_crafting_followers_194	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_bst		false	
ovn_arb_crafting_followers_195	false	0	ovn_arb_crafting_followers_195	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_bst		false	
ovn_arb_crafting_followers_196	false	0	ovn_arb_crafting_followers_196	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_bst		false	
ovn_arb_crafting_followers_197	false	0	ovn_arb_crafting_followers_197	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_bst		false	
ovn_arb_crafting_followers_198	false	0	ovn_arb_crafting_followers_198	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_bst		false	
ovn_arb_crafting_followers_199	false	0	ovn_arb_crafting_followers_199	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_bst		false	
ovn_arb_crafting_followers_200	false	0	ovn_arb_crafting_followers_200	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_chaos		false	
ovn_arb_crafting_followers_201	false	0	ovn_arb_crafting_followers_201	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_chaos		false	
ovn_arb_crafting_followers_202	false	0	ovn_arb_crafting_followers_202	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_chaos		false	
ovn_arb_crafting_followers_203	false	0	ovn_arb_crafting_followers_203	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_chaos		false	
ovn_arb_crafting_followers_204	false	0	ovn_arb_crafting_followers_204	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_chaos		false	
ovn_arb_crafting_followers_205	false	0	ovn_arb_crafting_followers_205	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_chaos		false	
ovn_arb_crafting_followers_207	false	0	ovn_arb_crafting_followers_207	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_chaos		false	
ovn_arb_crafting_followers_208	false	0	ovn_arb_crafting_followers_208	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_chaos		false	
ovn_arb_crafting_followers_209	false	0	ovn_arb_crafting_followers_209	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_chaos		false	
ovn_arb_crafting_followers_210	false	0	ovn_arb_crafting_followers_210	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_grn		false	
ovn_arb_crafting_followers_212	false	0	ovn_arb_crafting_followers_212	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_grn		false	
ovn_arb_crafting_followers_213	false	0	ovn_arb_crafting_followers_213	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_grn		false	
ovn_arb_crafting_followers_214	false	0	ovn_arb_crafting_followers_214	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_grn		false	
ovn_arb_crafting_followers_215	false	0	ovn_arb_crafting_followers_215	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_grn		false	
ovn_arb_crafting_followers_216	false	0	ovn_arb_crafting_followers_216	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_grn		false	
ovn_arb_crafting_followers_217	false	0	ovn_arb_crafting_followers_217	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_grn		false	
ovn_arb_crafting_followers_218	false	0	ovn_arb_crafting_followers_218	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_grn		false	
ovn_arb_crafting_followers_219	false	0	ovn_arb_crafting_followers_219	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_grn		false	
ovn_arb_crafting_followers_220	false	0	ovn_arb_crafting_followers_220	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_grn		false	
ovn_arb_crafting_followers_221	false	0	ovn_arb_crafting_followers_221	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_grn		false	
ovn_arb_crafting_followers_222	false	0	ovn_arb_crafting_followers_222	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_we		false	
ovn_arb_crafting_followers_223	false	0	ovn_arb_crafting_followers_223	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_we		false	
ovn_arb_crafting_followers_224	false	0	ovn_arb_crafting_followers_224	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_we		false	
ovn_arb_crafting_followers_225	false	0	ovn_arb_crafting_followers_225	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_we		false	
ovn_arb_crafting_followers_226	false	0	ovn_arb_crafting_followers_226	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_we		false	
ovn_arb_crafting_followers_227	false	0	ovn_arb_crafting_followers_227	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_we		false	
ovn_arb_crafting_followers_228	false	0	ovn_arb_crafting_followers_228	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_we		false	
ovn_arb_crafting_followers_229	false	0	ovn_arb_crafting_followers_229	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_we		false	
ovn_arb_crafting_followers_230	false	0	ovn_arb_crafting_followers_230	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_undead		false	
ovn_arb_crafting_followers_231	false	0	ovn_arb_crafting_followers_231	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_undead		false	
ovn_arb_crafting_followers_232	false	0	ovn_arb_crafting_followers_232	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_undead		false	
