building_levels_tables	16
level_name	chain	level	create_time	create_cost	upkeep_cost	commodity	only_in_capital	military_prestige	naval_prestige	economic_prestige	enlightenment_prestige	faction_unique	religion_requirement	first_in_world_bundle	resource_requirement	can_convert	building_instance_key	should_show_building_level_in_ui_for_technology	health_override	development_point_cost	can_be_damaged	primary_slot_building_building_level_requirement	audio_building_type	visible_in_ui	food_cost	slave_cap_contribution
ovn_wh2_main_special_settlement_the_awakening_norsca_4	wh2_main_special_settlement_the_awakening_norsca	4	5	4800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	4	true	0	wh_cam_settlement_capital_nordic	true	0	5000
ovn_wh2_main_special_settlement_the_awakening_norsca_5	wh2_main_special_settlement_the_awakening_norsca	5	6	7500	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	5	true	0	wh_cam_settlement_capital_nordic	true	0	7000
ovn_wh_main_special_settlement_black_crag_1_norsca	wh_main_special_settlement_black_crag_norsca	1	2	800	0		false	0	0	0	0	false				true	wh_main_ORC_settlement_major	false	0.0	0	true	0	wh_cam_settlement_capital_nordic	true	0	2000
ovn_wh_main_special_settlement_black_crag_2_norsca	wh_main_special_settlement_black_crag_norsca	2	3	1600	0		false	0	0	0	0	false				true	wh_main_ORC_settlement_major	false	0.0	1	true	0	wh_cam_settlement_capital_nordic	true	0	2500
ovn_wh_main_special_settlement_black_crag_3_norsca	wh_main_special_settlement_black_crag_norsca	3	4	3200	0		false	0	0	0	0	false				true	wh_main_ORC_settlement_major	false	0.0	2	true	0	wh_cam_settlement_capital_nordic	true	0	3500
ovn_wh_main_special_settlement_black_crag_4_norsca	wh_main_special_settlement_black_crag_norsca	4	5	4800	0		false	0	0	0	0	false				true	wh_main_ORC_settlement_major	false	0.0	4	true	0	wh_cam_settlement_capital_nordic	true	0	5000
ovn_wh_main_special_settlement_black_crag_5_norsca	wh_main_special_settlement_black_crag_norsca	5	6	7500	0		false	0	0	0	0	false				true	wh_main_ORC_settlement_major	false	0.0	5	true	0	wh_cam_settlement_capital_nordic	true	0	7000
ovn_wh_main_special_settlement_eight_peaks_1_norsca	wh_main_special_settlement_eight_peaks_norsca	1	2	800	0		false	0	0	0	0	false				true	wh_main_ORC_settlement_major	false	0.0	0	true	0	wh_cam_settlement_capital_nordic	true	0	2000
ovn_wh_main_special_settlement_eight_peaks_2_norsca	wh_main_special_settlement_eight_peaks_norsca	2	3	1600	0		false	0	0	0	0	false				true	wh_main_ORC_settlement_major	false	0.0	1	true	0	wh_cam_settlement_capital_nordic	true	0	2500
ovn_wh_main_special_settlement_eight_peaks_3_norsca	wh_main_special_settlement_eight_peaks_norsca	3	4	3200	0		false	0	0	0	0	false				true	wh_main_ORC_settlement_major	false	0.0	2	true	0	wh_cam_settlement_capital_nordic	true	0	3500
ovn_wh_main_special_settlement_eight_peaks_4_norsca	wh_main_special_settlement_eight_peaks_norsca	4	5	4800	0		false	0	0	0	0	false				true	wh_main_ORC_settlement_major	false	0.0	4	true	0	wh_cam_settlement_capital_nordic	true	0	5000
ovn_wh_main_special_settlement_eight_peaks_5_norsca	wh_main_special_settlement_eight_peaks_norsca	5	6	7500	0		false	0	0	0	0	false				true	wh_main_ORC_settlement_major	false	0.0	5	true	0	wh_cam_settlement_capital_nordic	true	0	7000
ovn_wh_main_special_settlement_karaz_a_karak_1_norsca	wh_main_special_settlement_karaz_a_karak_norsca	1	2	800	0		false	0	0	0	0	false				true	wh_main_ORC_settlement_major	false	0.0	0	true	0	wh_cam_settlement_capital_nordic	true	0	2000
ovn_wh_main_special_settlement_karaz_a_karak_2_norsca	wh_main_special_settlement_karaz_a_karak_norsca	2	3	1600	0		false	0	0	0	0	false				true	wh_main_ORC_settlement_major	false	0.0	1	true	0	wh_cam_settlement_capital_nordic	true	0	2500
ovn_wh_main_special_settlement_karaz_a_karak_3_norsca	wh_main_special_settlement_karaz_a_karak_norsca	3	4	3200	0		false	0	0	0	0	false				true	wh_main_ORC_settlement_major	false	0.0	2	true	0	wh_cam_settlement_capital_nordic	true	0	3500
ovn_wh_main_special_settlement_karaz_a_karak_4_norsca	wh_main_special_settlement_karaz_a_karak_norsca	4	5	4800	0		false	0	0	0	0	false				true	wh_main_ORC_settlement_major	false	0.0	4	true	0		true	0	5000
ovn_wh_main_special_settlement_karaz_a_karak_5_norsca	wh_main_special_settlement_karaz_a_karak_norsca	5	6	7500	0		false	0	0	0	0	false				true	wh_main_ORC_settlement_major	false	0.0	5	true	0		true	0	7000
ovn_wh_main_nor_port_1	wh_main_NORSCA_port	1	1	800	0		false	0	0	0	0	false				true	wh_main_NORSCA_port	false	0.0	0	true	1		true	0	0
ovn_wh_main_nor_port_2	wh_main_NORSCA_port	2	3	3200	0		false	0	0	0	0	false				true	wh_main_NORSCA_port	false	0.0	0	true	3		true	0	0
ovn_wh_main_nor_port_3	wh_main_NORSCA_port	3	5	7200	0		false	0	0	0	0	false				true	wh_main_NORSCA_port	false	0.0	0	true	5		true	0	0
